timestamp,magnitude
2023-12,4.449606299212599
2024-01,4.449587396849212
2024-02,4.421805792163544
2024-03,4.4402871621621625
2024-04,4.447752808988764
2024-05,4.446932006633499
2024-06,4.446856158484065
2024-07,4.452067669172933
2024-08,4.464659977703456
2024-09,4.471353620146904
2024-10,4.473158425832492
2024-11,4.453039215686275
2024-12,4.482214472537054
2025-01,4.4626195732155995
2025-02,4.437164750957854
2025-03,4.425777103866566
2025-04,4.476993355481728
2025-05,4.488364779874214
